permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,status_code
/organization/uppidy,Uppidy,http://app.uppidy.com,|Mobile|,Mobile,600000.0,acquired,USA,MD,Baltimore,Columbia,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-03-07,2013-03-20,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/inductly,Inductly,http://www.inductly.com,|SaaS|B2B|Corporate Training|Mobile|Human Resources|Enterprise Software|,B2B,100000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2014-01-01,2014-01,2014-Q1,2014.0,2014-01-01,2014-01-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/akelex,Ak?Lex,http://akelex.com,|Healthcare Services|Analytics|,Healthcare Services,4000000.0,operating,USA,OR,"Portland, Oregon",Portland,3.0,2001-01-01,2001-01,2001-Q1,2001.0,2013-06-26,2014-08-08,0.0,2500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/where-my-dogs-at,BetterPet,http://www.betterpet.co/,|Social Media|,Social Media,106000.0,operating,USA,CA,Los Angeles,Los Angeles,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2014-01-26,2014-01-26,106000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/majeska-associates,Majeska & Associates,http://www.majeskareport.com,|Software|,Software,2400000.0,operating,USA,OK,Tulsa,Tulsa,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2010-08-04,2010-08-04,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/itagged,iTagged,http://www.iTagged.com,|Augmented Reality|,Augmented Reality,550000.0,operating,IRL,,Dublin,Dublin,3.0,2013-03-10,2013-03,2013-Q1,2013.0,2013-01-12,2014-08-20,300000.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ardmore-regional-surgery-center,Ardmore Regional Surgery Center,http://ardmoreasc.com,|Health and Wellness|,Health and Wellness,2900150.0,operating,USA,OK,OK - Other,Ardmore,1.0,2002-05-01,2002-05,2002-Q2,2002.0,2011-12-07,2011-12-07,2900150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/limecraft,Limecraft,http://www.limecraft.com,|SaaS|Video Editing|Software|,SaaS,621246.0,operating,BEL,,Brussels,Ghent,1.0,2010-05-14,2010-05,2010-Q2,2010.0,2012-12-26,2012-12-26,621246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/linkurious,Linkurious,http://linkurio.us,|Visualization|Interest Graph|,Visualization,55000.0,operating,FRA,,Paris,Paris,1.0,2013-01-10,2013-01,2013-Q1,2013.0,2014-04-30,2014-04-30,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/aventures-capital,AVentures Capital,http://aventurescapital.com,|Internet|Venture Capital|Finance|,Internet,1000000.0,operating,,,,,2.0,1994-01-01,1994-01,1994-Q1,1994.0,2011-06-30,2013-02-19,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/smith-electric-vehicles,Smith Electric Vehicles,http://www.smithelectric.com,|Manufacturing|,Manufacturing,67000000.0,operating,USA,MO,Kansas City,Kansas City,2.0,2009-01-01,2009-01,2009-Q1,2009.0,2010-01-27,2014-05-12,0.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ihush-com,ihush.com,http://ihush.com,|E-Commerce|,E-Commerce,43000000.0,operating,CHN,,Shanghai,Shanghai,2.0,,,,,2010-08-01,2011-06-23,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/setpoint-medical,SetPoint Medical,http://www.setpointmedical.com,|Biotechnology|,Biotechnology,42907152.0,operating,USA,CA,Los Angeles,Valencia,4.0,2006-01-01,2006-01,2006-Q1,2006.0,2009-05-26,2013-08-08,0.0,35607152.0,0.0,0.0,0.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30607151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/bioptigen,Bioptigen,http://bioptigen.com,|Health Care|,Health Care,1500000.0,operating,USA,NC,Raleigh,Durham,1.0,2004-01-01,2004-01,2004-Q1,2004.0,2011-03-07,2011-03-07,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/bookingangel,Booking Angel,http://www.bookingangel.com,|Online Reservations|Curated Web|,Curated Web,100000.0,closed,USA,CA,Los Angeles,West Hollywood,1.0,,,,,2007-08-01,2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/maspatule-com,MaSpatule.com,http://www.maspatule.com,|Home & Garden|E-Commerce|,E-Commerce,528189.0,operating,FRA,,Paris,Paris,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2013-01-01,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/preo,Preo,http://getpreo.com,|Social Media|Brand Marketing|Restaurants|Mobile Payments|Point of Sale|Hospitality|Mobile|,Social Media,70000.0,operating,USA,NY,New York City,New York,2.0,2011-11-10,2011-11,2011-Q4,2011.0,2013-05-16,2013-06-28,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/photonic-materials,Photonic Materials,http://www.heraldscotland.com/sport/spl/aberdeen/photonic-materials-collapses-into-prov-isional-liquidation-optronics-firm-joins-lengthening-list-of-scottish-corporate-failures-1.39551,,,25795004.0,closed,GBR,,Bellshill,Bellshill,4.0,,,,,2001-07-05,2004-01-16,0.0,22131070.0,0.0,0.0,0.0,0.0,0.0,3663934.0,0.0,0.0,0.0,0.0,0.0,3515025.0,11810591.0,6805454.0,0.0,0.0,0.0,0.0,0.0,0
/organization/oneforty,oneforty,http://oneforty.com,|Internet|App Stores|Finance|Twitter Applications|Enterprise Software|,Internet,2345000.0,acquired,USA,MA,Boston,Cambridge,4.0,2009-03-31,2009-03,2009-Q1,2009.0,2009-06-10,2010-01-11,0.0,1980000.0,0.0,0.0,0.0,0.0,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,1980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/pinwine-cn,Pinwine.cn,http://www.wine9.com/,|Manufacturing|,Manufacturing,2313624.0,operating,,,,,2.0,2009-10-01,2009-10,2009-Q4,2009.0,2011-06-01,2013-03-01,0.0,2313624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/partly-marketplace,Partly Marketplace,http://www.partly.co,|Android|iOS|Apps|Startups|Cars|Automotive|Auto|E-Commerce|,E-Commerce,7000.0,operating,USA,CA,Santa Barbara,Camarillo,2.0,2013-06-01,2013-06,2013-Q2,2013.0,2013-06-28,2014-01-10,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/edupristine,edupristine,http://edupristine.com,|Corporate Training|Education|,Corporate Training,1500000.0,operating,IND,,Mumbai,Mumbai,1.0,2007-01-01,2007-01,2007-Q1,2007.0,2014-04-08,2014-04-08,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/call-britannia,Call Britannia,http://www.callbritannia.com,|Consulting|,Consulting,1700000.0,operating,,,,,1.0,,,,,2009-11-10,2009-11-10,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/halosource,HaloSource,http://www.halosource.com,|Environmental Innovation|Clean Energy|Clean Technology|,Environmental Innovation,21500000.0,operating,USA,WA,Seattle,Bothell,2.0,,,,,2008-07-18,2010-01-07,0.0,21500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/unpakt,Unpakt,http://www.unpakt.com,|Storage|Transportation|Price Comparison|,Price Comparison,3000000.0,operating,USA,NY,New York City,New York,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2013-10-02,2013-10-02,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/owncloud,ownCloud,http://owncloud.com,|Enterprise Software|,Enterprise Software,9620000.0,operating,USA,MA,Boston,Lexington,3.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-12-23,2014-03-10,0.0,9620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/omada-health,Omada Health,http://omadahealth.com,|Education|Health and Wellness|,Education,29470000.0,operating,USA,CA,SF Bay Area,San Francisco,5.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-05-01,2014-09-18,820000.0,27700000.0,0.0,0.0,0.0,0.0,0.0,950000.0,0.0,0.0,0.0,0.0,0.0,4700000.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/softnas,SoftNAS,http://softnas.com,|Software|,Software,1400000.0,operating,,,,,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2014-10-24,2014-10-24,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/internetstores,internetstores,http://www.internetstores-ag.com,|E-Commerce|,E-Commerce,39945000.0,operating,DEU,,DEU - Other,E�lingen,1.0,,,,,2012-04-03,2012-04-03,0.0,39945000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/popapp,POPAPP,http://popapp.in,|Apps|Rapidly Expanding|Software|,Apps,700000.0,operating,USA,CA,SF Bay Area,San Mateo,2.0,2012-05-01,2012-05,2012-Q2,2012.0,2013-04-24,2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/irise,iRise,http://www.irise.com,|Rapidly Expanding|Visualization|Enterprise Software|,Rapidly Expanding,20000000.0,operating,USA,CA,Los Angeles,El Segundo,1.0,1997-01-01,1997-01,1997-Q1,1997.0,2008-03-01,2008-03-01,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/radian-memory-systems,Radian Memory Systems,http://www.radianmemory.com,|Enterprise Software|,Enterprise Software,2848000.0,operating,USA,CA,Los Angeles,Calabasas,3.0,2010-01-01,2010-01,2010-Q1,2010.0,2012-03-10,2013-09-19,1068000.0,1780000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/gutcheck,GutCheck,http://gutcheckit.com,|Customer Service|Market Research|Software|,Customer Service,10000000.0,operating,USA,CO,Denver,Denver,3.0,2009-01-01,2009-01,2009-Q1,2009.0,2010-10-12,2014-01-28,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/timely,Timely,http://timelyapp.com,|Software|,Software,100000.0,operating,,,,,1.0,2013-12-05,2013-12,2013-Q4,2013.0,2014-07-31,2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/glad-to-have-you,Glad to Have You,http://gladtohaveyou.com,|Enterprise Software|,Enterprise Software,855000.0,acquired,USA,FL,Pensacola,Santa Rosa Beach,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-06-06,2012-06-06,0.0,855000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/vicarious-systems-inc,Vicarious,http://vicarious.com,|Software|,Software,72000000.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,2010-01-01,2010-01,2010-Q1,2010.0,2012-07-01,2014-11-06,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,40000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/the-new-daily,The New Daily,http://thenewdaily.com.au,,,3000000.0,operating,AUS,,Melbourne,Melbourne,1.0,,,,,2014-07-27,2014-07-27,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/logoworks,Logoworks,http://www.logoworks.com,|Web Design|Design|Graphics|,Graphics,9300000.0,operating,USA,NY,New York City,New York,1.0,2000-01-01,2000-01,2000-Q1,2000.0,2005-06-20,2005-06-20,0.0,9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/wegowise,WegoWise,http://www.wegowise.com,|Curated Web|,Curated Web,4900000.0,operating,USA,DC,"Washington, D.C.",Washington,2.0,2010-03-01,2010-03,2010-Q1,2010.0,2011-01-01,2013-05-14,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/thoughtspot,ThoughtSpot,http://thoughtspot.com,|Software|,Software,40700000.0,operating,,,,,2.0,2012-06-01,2012-06,2012-Q2,2012.0,2012-06-16,2014-06-18,0.0,40700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/scubatribe,ScubaTribe,http://www.scubatribe.com,|Social Media|Sales and Marketing|Surveys|Customer Service|Reviews and Recommendations|Diving|Travel|,Sales and Marketing,61367.0,operating,GBR,,London,London,1.0,2004-06-06,2004-06,2004-Q2,2004.0,2012-08-01,2012-08-01,61367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/nextcapital,NextCapital,http://www.nextcapital.com,|Advice|Finance|Retirement|Software|,Advice,6300000.0,operating,USA,IL,Chicago,Chicago,1.0,1996-01-01,1996-01,1996-Q1,1996.0,2014-09-02,2014-09-02,0.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/yapmo,Yapmo,http://www.yapmo.com,|Social Network Media|Social Media|Social Business|Enterprise Software|,Enterprise Software,3500000.0,operating,USA,IL,Chicago,Chicago,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-10-15,2011-10-15,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/cognical-2,Cognical,http://cognical.com,,,10000000.0,operating,USA,NY,New York City,New York,1.0,,,,,2014-11-21,2014-11-21,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/modloft,MODLOFT,http://modloft.com,|Design|Internet|Consumers|B2B|Home & Garden|E-Commerce|,E-Commerce,250000.0,operating,USA,FL,Miami,Miami,1.0,2006-01-01,2006-01,2006-Q1,2006.0,2006-01-01,2006-01-01,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/appear-networks,Appear,http://www.appeariq.com,|Web Development|PaaS|B2B|Mobility|Software|Mobile|SaaS|Enterprise Software|,Web Development,7267800.0,operating,SWE,,Stockholm,Kista,1.0,2001-09-10,2001-09,2001-Q3,2001.0,2006-01-12,2006-01-12,0.0,7267800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7267800.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/purebrands,PureBrands,http://sheetsbrand.com,|Biotechnology|,Biotechnology,750000.0,operating,USA,FL,Palm Beaches,Boca Raton,1.0,2010-04-01,2010-04,2010-Q2,2010.0,2010-12-20,2010-12-20,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/perfect-price,Perfect Price,http://perfectprice.io,|Business Intelligence|Software|Big Data|Analytics|,Analytics,28000.0,operating,,,,,1.0,2013-12-01,2013-12,2013-Q4,2013.0,2014-02-19,2014-02-19,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/state,State,http://www.state.com,|World Domination|Startups|Open Source|Opinions|Social Media|,Social Media,14163510.0,operating,GBR,,London,London,3.0,2010-01-01,2010-01,2010-Q1,2010.0,2011-08-01,2013-05-22,163510.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/minicom-digital-signage,Minicom Digital Signage,http://www.minicomdigitalsignage.com,|Hardware + Software|,Hardware + Software,6000000.0,operating,CHE,,Dubendorf,Dubendorf,1.0,,,,,2010-03-24,2010-03-24,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/price-ignite-systems,Price Ignite Systems,http://www.priceignite.com,,,40000.0,operating,USA,CA,Los Angeles,Los Angeles,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-12-16,2013-12-16,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/milestone-scientific,Milestone Scientific,http://milestonescientific.com,|Biotechnology|,Biotechnology,10150000.0,operating,USA,NJ,Newark,Livingston,2.0,1995-01-01,1995-01,1995-Q1,1995.0,2013-11-19,2014-05-20,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/mira-dx,Mira Dx,http://www.miradx.com,|Biotechnology|,Biotechnology,4000000.0,operating,USA,CT,Hartford,New Haven,1.0,,,,,2010-07-01,2010-07-01,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/connectipity,Connectipity,http://connectipity.com/,,,49877.0,operating,,,,,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2012-07-01,2012-07-01,49877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/trov,Trov,http://trov.com,|Insurance|Mobile|Software|,Insurance,13300000.0,operating,USA,CA,SF Bay Area,San Ramon,3.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-07-09,2014-08-01,0.0,13300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,10300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/e-tab,e|tab,http://e-tab.com,|Software|,Software,765000.0,operating,USA,MO,St. Louis,St Louis,1.0,2001-01-01,2001-01,2001-Q1,2001.0,2010-09-21,2010-09-21,0.0,765000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/elite-form,Elite Form,http://www.eliteform.com,|Sports|,Sports,1000000.0,operating,USA,NE,Omaha,Lincoln,1.0,2011-03-10,2011-03,2011-Q1,2011.0,2012-10-01,2012-10-01,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/brightcove-k-k,Brightcove K.K.,,|Video|Games|,Games,4900000.0,operating,JPN,,JPN - Other,,1.0,2008-05-22,2008-05,2008-Q2,2008.0,2008-05-22,2008-05-22,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/carevature-medical-north-america,Carevature Medical North America,http://www.carevature.com/,|Health Care|Medical Devices|Medical|Health and Wellness|,Health and Wellness,30000.0,operating,ISR,,Tel Aviv,Tel Aviv,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2014-08-28,2014-08-28,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ninepoint-medical,NinePoint Medical,http://www.ninepointmedical.com,|Health Care|,Health Care,67000000.0,operating,USA,MA,Boston,Cambridge,2.0,,,,,2010-10-14,2014-03-18,0.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000000.0,34000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/scivantage,Scivantage,http://www.scivantage.com,|Finance|,Finance,59700000.0,operating,USA,NJ,Newark,Jersey City,5.0,2000-01-01,2000-01,2000-Q1,2000.0,2006-10-26,2014-06-23,0.0,6700000.0,0.0,0.0,0.0,26000000.0,0.0,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6700000.0,0.0,0.0,0.0,0.0,0.0,1
/organization/sterraclimb-llc,SterraClimb,http://www.sterraclimb.com,|Technology|Robotics|,Robotics,1500000.0,operating,USA,NJ,Newark,Princeton,1.0,2005-01-01,2005-01,2005-Q1,2005.0,2012-12-15,2012-12-15,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/legaljump,LegalJump,http://www.linkedin.com/redirect?url=http%253A%252F%252Fwww%252Elegaljump%252Ecom%252F&urlhash=2wDd&trk=LegalJump_website,,,25000.0,operating,,,,,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2013-03-01,2013-03-01,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/stempowerkids,STEMpowerkids,http://www.stempowerkids.com/,|Education|,Education,25000.0,operating,,,,,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2014-05-27,2014-05-27,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/shenzhen-seg-navigation,Shenzhen SEG Navigation,http://www.chinagps.cc,|Automotive|,Automotive,29282576.0,operating,CHN,,Shenzhen,Shenzhen,2.0,,,,,2001-05-01,2009-12-01,0.0,29282576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29282576.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/syllabuster,Syllabuster,http://www.syllabuster.com,|Big Data|Productivity Software|Android|iOS|Apps|Mobile|Education|,Education,20000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2012-02-01,2012-02,2012-Q1,2012.0,2012-02-01,2012-02-01,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/wayfair,Wayfair,http://www.wayfair.com,|E-Commerce|,E-Commerce,358000000.0,operating,USA,MA,Boston,Boston,3.0,2002-08-01,2002-08,2002-Q3,2002.0,2011-06-21,2014-03-07,0.0,358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165000000.0,157000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/proclivity-systems,Proclivity Systems,http://www.proclivitysystems.com,|Software|,Software,8815715.0,operating,USA,NY,New York City,New York,3.0,2006-01-01,2006-01,2006-Q1,2006.0,2007-01-01,2009-09-18,0.0,8815715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,5200000.0,2915715.0,0.0,0.0,0.0,0.0,0.0,1
